2022/01/07 05:01:08 [error] 11866#11866: *9 open() "/home/nozz/animefly/media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:01:08 [error] 11866#11866: *1 open() "/home/nozz/animefly/media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:01:08 [error] 11866#11866: *10 open() "/home/nozz/animefly/media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:01:22 [error] 11866#11866: *9 open() "/home/nozz/animefly/media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:01:22 [error] 11866#11866: *1 open() "/home/nozz/animefly/media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:01:22 [error] 11866#11866: *10 open() "/home/nozz/animefly/media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:01:35 [error] 11866#11866: *9 open() "/home/nozz/animefly/static/lib/bulma/bulma.css.map" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /static/lib/bulma/bulma.css.map HTTP/1.1", host: "utama.live"
2022/01/07 05:02:24 [error] 11866#11866: *9 open() "/home/nozz/animefly/media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:24 [error] 11866#11866: *1 open() "/home/nozz/animefly/media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:24 [error] 11866#11866: *10 open() "/home/nozz/animefly/media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:35 [error] 11866#11866: *9 open() "/home/nozz/animefly/media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:35 [error] 11866#11866: *1 open() "/home/nozz/animefly/media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:35 [error] 11866#11866: *10 open() "/home/nozz/animefly/media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:38 [error] 11866#11866: *23 open() "/home/nozz/animefly/media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 190.208.14.72, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:38 [error] 11866#11866: *26 open() "/home/nozz/animefly/media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 190.208.14.72, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:02:38 [error] 11866#11866: *27 open() "/home/nozz/animefly/media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 190.208.14.72, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:03:01 [error] 11866#11866: *9 open() "/home/nozz/animefly/static/lib/bulma/bulma.css.map" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /static/lib/bulma/bulma.css.map HTTP/1.1", host: "utama.live"
2022/01/07 05:03:25 [error] 11866#11866: *9 open() "/home/nozz/animefly/static/lib/bulma/bulma.css.map" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /static/lib/bulma/bulma.css.map HTTP/1.1", host: "utama.live"
2022/01/07 05:05:45 [error] 11918#11918: *1 open() "/home/nozz/animefly/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:05:45 [error] 11918#11918: *3 open() "/home/nozz/animefly/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:05:45 [error] 11918#11918: *1 open() "/home/nozz/animefly/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:05:45 [error] 11918#11918: *3 open() "/home/nozz/animefly/static/lib/bulma/bulma.css.map" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /static/lib/bulma/bulma.css.map HTTP/1.1", host: "utama.live"
2022/01/07 05:05:53 [error] 11918#11918: *3 open() "/home/nozz/animefly/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/background/5f5bdc3c-8549-45e2-a2cc-20f1eb93c98f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:05:53 [error] 11918#11918: *1 open() "/home/nozz/animefly/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/episode/b5e9278b-7ee2-49d7-963d-36811c5d9ea8 HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:05:53 [error] 11918#11918: *4 open() "/home/nozz/animefly/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /media/cover/8e2fc7b0-86ca-42e4-b9c7-3c16cf99d02f HTTP/1.1", host: "utama.live", referrer: "http://utama.live/"
2022/01/07 05:05:53 [error] 11918#11918: *5 open() "/home/nozz/animefly/static/lib/bulma/bulma.css.map" failed (2: No such file or directory), client: 201.188.219.43, server: www.utama.live, request: "GET /static/lib/bulma/bulma.css.map HTTP/1.1", host: "utama.live"
